1003,1003000309,원흥
1003,1003000310,대화
1003,1003000311,주엽
1003,1003000312,정발산
1003,1003000313,마두
1003,1003000314,백석
1003,1003000315,대곡
1003,1003000316,화정
1003,1003000317,원당
1003,1003000318,삼송
1003,1003000319,지축
1003,1003000320,구파발
1003,1003000321,연신내
1003,1003000322,불광
1003,1003000323,녹번
1003,1003000324,홍제
1003,1003000325,무악재
1003,1003000326,독립문
1003,1003000327,경복궁
1003,1003000328,안국
1003,1003000329,종로3가
1003,1003000330,을지로3가
1003,1003000331,충무로
1003,1003000332,동대입구
1003,1003000333,약수
1003,1003000334,금호
1003,1003000335,옥수
1003,1003000336,압구정
1003,1003000337,신사
1003,1003000338,잠원
1003,1003000339,고속터미널
1003,1003000340,교대
1003,1003000341,남부터미널
1003,1003000342,양재
1003,1003000343,매봉
1003,1003000344,도곡
1003,1003000345,대치
1003,1003000346,학여울
1003,1003000347,대청
1003,1003000348,일원
1003,1003000349,수서
1003,1003000350,가락시장
1003,1003000351,경찰병원
1003,1003000352,오금
