1005,1005000510,방화
1005,1005000511,개화산
1005,1005000512,김포공항
1005,1005000513,송정
1005,1005000514,마곡
1005,1005000515,발산
1005,1005000516,우장산
1005,1005000517,화곡
1005,1005000518,까치산
1005,1005000519,신정(은행정)
1005,1005000520,목동
1005,1005000521,오목교(목동운동장앞)
1005,1005000522,양평
1005,1005000523,영등포구청
1005,1005000524,영등포시장
1005,1005000525,신길
1005,1005000527,여의나루
1005,1005000528,마포
1005,1005000529,공덕
1005,1005000530,애오개
1005,1005000531,충정로
1005,1005000532,서대문
1005,1005000533,광화문
1005,1005000534,종로3가
1005,1005000535,을지로4가
1005,1005000536,동대문역사문화공원
1005,1005000537,청구
1005,1005000538,신금호
1005,1005000539,행당
1005,1005000540,왕십리
1005,1005000541,마장
1005,1005000542,답십리
1005,1005000543,장한평
1005,1005000544,군자(능동)
1005,1005000545,아차산(어린이대공원후문)
1005,1005000546,광나루(장신대)
1005,1005000547,천호(풍납토성)
1005,1005000548,강동
1005,1005000549,길동
1005,1005000550,굽은다리(강동구민회관앞)
1005,1005000551,명일
1005,1005000552,고덕
1005,1005000553,상일동
1005,1005080549,둔촌동
1005,1005080550,올림픽공원(한국체대)
1005,1005080551,방이
1005,1005080552,오금
1005,1005080553,개롱
1005,1005080554,거여
1005,1005080555,마천
