1002,1002000201,시청
1002,1002000202,을지로입구
1002,1002000203,을지로3가
1002,1002000204,을지로4가
1002,1002000205,동대문역사문화공원
1002,1002000206,신당
1002,1002000207,상왕십리
1002,1002000208,왕십리
1002,1002000209,한양대
1002,1002000210,뚝섬
1002,1002000211,성수
1002,1002000212,건대입구
1002,1002000213,구의
1002,1002000214,강변
1002,1002000215,잠실나루
1002,1002000216,잠실
1002,1002000217,신천
1002,1002000218,종합운동장
1002,1002000219,삼성
1002,1002000220,선릉
1002,1002000221,역삼
1002,1002000222,강남
1002,1002000223,교대
1002,1002000224,서초
1002,1002000225,방배
1002,1002000226,사당
1002,1002000227,낙성대
1002,1002000228,서울대입구
1002,1002000229,봉천
1002,1002000230,신림
1002,1002000231,신대방
1002,1002000232,구로디지털단지
1002,1002000233,대림
1002,1002000234,신도림
1002,1002000235,문래
1002,1002000236,영등포구청
1002,1002000237,당산
1002,1002000238,합정
1002,1002000239,홍대입구
1002,1002000240,신촌
1002,1002000241,이대
1002,1002000242,아현
1002,1002000243,충정로
1002,1002002111,용답
1002,1002002112,신답
1002,1002002113,용두
1002,1002002114,신설동
1002,1002002341,도림천
1002,1002002342,양천구청
1002,1002002343,신정네거리
1002,1002002344,까치산
